tech,year,learning_rate,scenario,Remanufacturing,Manufacturing,Stockpile
windon,2025,LR1,scenario_high_avg_min,1.5,10.724,0.0
windon,2030,LR1,scenario_high_avg_min,10.0,42.65140148289748,0.0
windon,2035,LR1,scenario_high_avg_min,48.380321314959026,55.42408939369788,1.35140148289747
windon,2040,LR1,scenario_high_avg_min,48.380321314959026,59.60944376830896,1.35140148289747
windon,2025,LR1,scenario_high_avg_avg,1.5,10.724,0.0
windon,2030,LR1,scenario_high_avg_avg,10.0,42.651401482897455,0.0
windon,2035,LR1,scenario_high_avg_avg,48.380321314959,55.42408939369784,1.35140148289745
windon,2040,LR1,scenario_high_avg_avg,48.380321314959,59.609443768308914,1.35140148289745
windon,2025,LR1,scenario_high_avg_high,1.5,10.724,0.0
windon,2030,LR1,scenario_high_avg_high,10.0,42.65140148289748,0.0
windon,2035,LR1,scenario_high_avg_high,48.38032131495901,55.42408939369788,1.3514014828974739
windon,2040,LR1,scenario_high_avg_high,48.38032131495901,59.60944376830896,1.3514014828974739
windon,2025,LR1,scenario_high_high_min,0.1,12.124,0.0
windon,2030,LR1,scenario_high_high_min,0.1,51.2,0.0
windon,2035,LR1,scenario_high_high_min,0.1,97.53731641868771,5.699959662216256
windon,2040,LR1,scenario_high_high_min,0.1,112.72112826276329,5.699959662216256
windon,2025,LR1,scenario_high_high_avg,0.1,12.124,0.0
windon,2030,LR1,scenario_high_high_avg,0.1,51.2,0.0
windon,2035,LR1,scenario_high_high_avg,0.1,97.53731641868764,5.699959662216235
windon,2040,LR1,scenario_high_high_avg,0.1,112.72112826276322,5.699959662216235
windon,2025,LR1,scenario_high_high_high,0.1,12.124,0.0
windon,2030,LR1,scenario_high_high_high,0.1,51.2,0.0
windon,2035,LR1,scenario_high_high_high,0.1,97.53731641868771,5.699959662216261
windon,2040,LR1,scenario_high_high_high,0.1,112.72112826276329,5.699959662216261
windon,2025,LR3_5,scenario_min_min_min,3.9223999999996457,8.301600000000368,0.0
windon,2030,LR3_5,scenario_min_min_min,18.548238127236093,32.75176187276392,0.0
windon,2035,LR3_5,scenario_min_min_min,46.418826561467725,51.879633961950454,0.0
windon,2040,LR3_5,scenario_min_min_min,48.92638480982994,58.1474550881351,0.0
windon,2025,LR3_5,scenario_min_min_avg,3.9224,8.3016,0.0
windon,2030,LR3_5,scenario_min_min_avg,18.513809817182953,32.786190182817066,0.0
windon,2035,LR3_5,scenario_min_min_avg,46.48911678977497,52.00664963766343,0.0
windon,2040,LR3_5,scenario_min_min_avg,49.00166955240809,58.304809791827495,0.0
windon,2025,LR3_5,scenario_min_min_high,3.9224,8.3016,0.0
windon,2030,LR3_5,scenario_min_min_high,18.513809817182928,32.78619018281709,0.0
windon,2035,LR3_5,scenario_min_min_high,46.48911678977489,52.0066496376634,0.0
windon,2040,LR3_5,scenario_min_min_high,49.001669552408,58.304809791827445,0.0
windon,2025,LR3_5,scenario_min_avg_min,2.92675409836065,9.297245901639352,0.0
windon,2030,LR3_5,scenario_min_avg_min,13.670902841176822,37.62909715882319,0.0
windon,2035,LR3_5,scenario_min_avg_min,47.401934276738004,53.65612685094764,0.0
windon,2040,LR3_5,scenario_min_avg_min,47.401934276738004,58.90786394046298,0.0
windon,2025,LR3_5,scenario_min_avg_avg,2.9267540983606692,9.297245901639364,0.0
windon,2030,LR3_5,scenario_min_avg_avg,13.196871734861698,38.10312826513834,0.0
windon,2035,LR3_5,scenario_min_avg_avg,47.97780579639112,54.69673678996993,0.0
windon,2040,LR3_5,scenario_min_avg_avg,47.97780579639112,60.134130431386744,0.0
windon,2025,LR3_5,scenario_min_avg_high,2.926754098360657,9.297245901639352,0.0
windon,2030,LR3_5,scenario_min_avg_high,13.19687173486168,38.10312826513833,0.0
windon,2035,LR3_5,scenario_min_avg_high,47.977805796391124,54.69673678996995,0.0
windon,2040,LR3_5,scenario_min_avg_high,47.977805796391124,60.13413043138677,0.0
windon,2025,LR3_5,scenario_min_high_min,1.0,11.224,0.0
windon,2030,LR3_5,scenario_min_high_min,1.0,50.3,0.0
windon,2035,LR3_5,scenario_min_high_min,1.0,96.63731641868772,5.699959662216256
windon,2040,LR3_5,scenario_min_high_min,1.0,111.8211282627633,5.699959662216256
windon,2025,LR3_5,scenario_min_high_avg,1.0,11.224,0.0
windon,2030,LR3_5,scenario_min_high_avg,1.0,50.3,0.0
windon,2035,LR3_5,scenario_min_high_avg,1.0,96.63731641868772,5.699959662216255
windon,2040,LR3_5,scenario_min_high_avg,1.0,111.8211282627633,5.699959662216255
windon,2025,LR3_5,scenario_min_high_high,1.0,11.224,0.0
windon,2030,LR3_5,scenario_min_high_high,1.0,50.3,0.0
windon,2035,LR3_5,scenario_min_high_high,1.0,96.63731641868772,5.699959662216256
windon,2040,LR3_5,scenario_min_high_high,1.0,111.8211282627633,5.699959662216256
windon,2025,LR3_5,scenario_avg_min_min,3.9224,8.3016,0.0
windon,2030,LR3_5,scenario_avg_min_min,18.513917585957525,32.7860824140425,0.0
windon,2035,LR3_5,scenario_avg_min_min,46.48889676469205,52.00625204847864,0.0
windon,2040,LR3_5,scenario_avg_min_min,49.00143389331113,58.304317234290686,0.0
windon,2025,LR3_5,scenario_avg_min_avg,3.9224,8.3016,0.0
windon,2030,LR3_5,scenario_avg_min_avg,18.501683258598963,32.79831674140105,0.0
windon,2035,LR3_5,scenario_avg_min_avg,46.51387486155159,52.05138790771606,0.0
windon,2040,LR3_5,scenario_avg_min_avg,49.02818682380301,58.36023426749416,0.0
windon,2025,LR3_5,scenario_avg_min_high,3.9224,8.3016,0.0
windon,2030,LR3_5,scenario_avg_min_high,18.501683258598877,32.79831674140114,0.0
windon,2035,LR3_5,scenario_avg_min_high,46.513874861551784,52.051387907716375,0.0
windon,2040,LR3_5,scenario_avg_min_high,49.02818682380322,58.360234267494555,0.0
windon,2025,LR3_5,scenario_avg_avg_min,2.926754098360665,9.297245901639352,0.0
windon,2030,LR3_5,scenario_avg_avg_min,13.193833223359281,38.106166776640734,0.0
windon,2035,LR3_5,scenario_avg_avg_min,47.98149709895138,54.703407038456035,0.0
windon,2040,LR3_5,scenario_avg_avg_min,47.98149709895138,60.14199072744766,0.0
windon,2025,LR3_5,scenario_avg_avg_avg,2.926754098360665,9.297245901639352,0.0
windon,2030,LR3_5,scenario_avg_avg_avg,13.173140608588342,38.12685939141167,0.0
windon,2035,LR3_5,scenario_avg_avg_avg,48.00663529632912,54.74883220213859,0.0
windon,2040,LR3_5,scenario_avg_avg_avg,48.00663529632912,60.1955202527576,0.0
windon,2025,LR3_5,scenario_avg_avg_high,2.926754098360664,9.297245901639352,0.0
windon,2030,LR3_5,scenario_avg_avg_high,13.173140608588529,38.12685939141149,0.0
windon,2035,LR3_5,scenario_avg_avg_high,48.00663529632888,54.74883220213818,0.0
windon,2040,LR3_5,scenario_avg_avg_high,48.00663529632888,60.195520252757106,0.0
windon,2025,LR3_5,scenario_avg_high_min,1.0,11.224,0.0
windon,2030,LR3_5,scenario_avg_high_min,1.0,50.3,0.0
windon,2035,LR3_5,scenario_avg_high_min,1.0,96.63731641868772,5.699959662216253
windon,2040,LR3_5,scenario_avg_high_min,1.0,111.8211282627633,5.699959662216253
windon,2025,LR3_5,scenario_avg_high_avg,1.0,11.224,0.0
windon,2030,LR3_5,scenario_avg_high_avg,1.0,50.3,0.0
windon,2035,LR3_5,scenario_avg_high_avg,1.0,96.63731641868763,5.699959662216232
windon,2040,LR3_5,scenario_avg_high_avg,1.0,111.82112826276321,5.699959662216232
windon,2025,LR3_5,scenario_avg_high_high,1.0,11.224,0.0
windon,2030,LR3_5,scenario_avg_high_high,1.0,50.3,0.0
windon,2035,LR3_5,scenario_avg_high_high,1.0,96.63731641868772,5.699959662216253
windon,2040,LR3_5,scenario_avg_high_high,1.0,111.8211282627633,5.699959662216253
windon,2025,LR3_5,scenario_high_min_min,3.9224,8.3016,0.0
windon,2030,LR3_5,scenario_high_min_min,18.332608549166235,32.96739145083379,0.0
windon,2035,LR3_5,scenario_high_min_min,46.85906461697792,52.67515185173203,0.0
windon,2040,LR3_5,scenario_high_min_min,49.39790424404375,59.13299077989837,0.0
windon,2025,LR3_5,scenario_high_min_avg,3.9224,8.3016,0.0
windon,2030,LR3_5,scenario_high_min_avg,18.332608549166228,32.967391450833794,0.0
windon,2035,LR3_5,scenario_high_min_avg,46.8590646169779,52.675151851732025,0.0
windon,2040,LR3_5,scenario_high_min_avg,49.39790424404374,59.13299077989836,0.0
windon,2025,LR3_5,scenario_high_min_high,3.9224,8.3016,0.0
windon,2030,LR3_5,scenario_high_min_high,18.33260854916623,32.967391450833794,0.0
windon,2035,LR3_5,scenario_high_min_high,46.85906461697794,52.67515185173205,0.0
windon,2040,LR3_5,scenario_high_min_high,49.397904244043765,59.1329907798984,0.0
windon,2025,LR3_5,scenario_high_avg_min,2.9267540983606533,9.297245901639345,0.0
windon,2030,LR3_5,scenario_high_avg_min,12.919288573772759,38.38071142622724,0.0
windon,2035,LR3_5,scenario_high_avg_min,48.31502467227675,55.30609721481588,0.0
windon,2040,LR3_5,scenario_high_avg_min,48.31502467227675,60.8522076300206,0.0
windon,2025,LR3_5,scenario_high_avg_avg,2.926754098360575,9.29724590163928,0.0
windon,2030,LR3_5,scenario_high_avg_avg,12.89842351930008,38.40157648069976,0.0
windon,2035,LR3_5,scenario_high_avg_avg,48.34037235614547,55.35190092426272,0.0
windon,2040,LR3_5,scenario_high_avg_avg,48.34037235614547,60.90618323792943,0.0
windon,2025,LR3_5,scenario_high_avg_high,2.92675409836065,9.297245901639352,0.0
windon,2030,LR3_5,scenario_high_avg_high,12.89842351930008,38.40157648069994,0.0
windon,2035,LR3_5,scenario_high_avg_high,48.34037235614547,55.3519009242629,0.0
windon,2040,LR3_5,scenario_high_avg_high,48.34037235614547,60.90618323792961,0.0
windon,2025,LR3_5,scenario_high_high_min,1.0,11.224,0.0
windon,2030,LR3_5,scenario_high_high_min,1.0,50.3,0.0
windon,2035,LR3_5,scenario_high_high_min,1.0,96.63731641868772,5.699959662216249
windon,2040,LR3_5,scenario_high_high_min,1.0,111.8211282627633,5.699959662216249
windon,2025,LR3_5,scenario_high_high_avg,1.0,11.224,0.0
windon,2030,LR3_5,scenario_high_high_avg,1.0,50.3,0.0
windon,2035,LR3_5,scenario_high_high_avg,1.0,96.63731641868773,5.699959662216251
windon,2040,LR3_5,scenario_high_high_avg,1.0,111.82112826276331,5.699959662216251
windon,2025,LR3_5,scenario_high_high_high,1.0,11.224,0.0
windon,2030,LR3_5,scenario_high_high_high,1.0,50.3,0.0
windon,2035,LR3_5,scenario_high_high_high,1.0,96.6373164186877,5.69995966221626
windon,2040,LR3_5,scenario_high_high_high,1.0,111.82112826276328,5.69995966221626
windon,2025,LR4,scenario_min_min_min,3.9224,8.3016,0.0
windon,2030,LR4,scenario_min_min_min,18.58736814509531,32.71263185490469,0.0
windon,2035,LR4,scenario_min_min_min,46.33893713660946,51.735272369662745,0.0
windon,2040,LR4,scenario_min_min_min,48.840818794040636,57.968611213538665,0.0
windon,2025,LR4,scenario_min_min_avg,3.9224,8.3016,0.0
windon,2030,LR4,scenario_min_min_avg,18.638949554996366,32.66105044500365,0.0
windon,2035,LR4,scenario_min_min_avg,46.23362644686752,51.54497410574306,0.0
windon,2040,LR4,scenario_min_min_avg,48.72802519016594,57.73285821089415,0.0
windon,2025,LR4,scenario_min_min_high,3.9224,8.3016,0.0
windon,2030,LR4,scenario_min_min_high,18.638949554996156,32.661050445003845,0.0
windon,2035,LR4,scenario_min_min_high,46.23362644686797,51.54497410574383,0.0
windon,2040,LR4,scenario_min_min_high,48.72802519016642,57.73285821089511,0.0
windon,2025,LR4,scenario_min_avg_min,3.653973690411547,8.570026309588467,0.0
windon,2030,LR4,scenario_min_avg_min,10.0,41.300000000000004,0.0
windon,2035,LR4,scenario_min_avg_min,47.945749357009205,54.63881024161312,0.0
windon,2040,LR4,scenario_min_avg_min,47.945749357009205,59.00967158158491,0.0
windon,2025,LR4,scenario_min_avg_avg,2.926754098360664,9.297245901639352,0.0
windon,2030,LR4,scenario_min_avg_avg,13.343374454838461,37.95662554516156,0.0
windon,2035,LR4,scenario_min_avg_avg,47.79982856480782,54.37512881009134,0.0
windon,2040,LR4,scenario_min_avg_avg,47.79982856480782,59.75514395994353,0.0
windon,2025,LR4,scenario_min_avg_high,2.9267540983606777,9.297245901639352,0.0
windon,2030,LR4,scenario_min_avg_high,13.3433744548385,37.956625545161515,0.0
windon,2035,LR4,scenario_min_avg_high,47.79982856480779,54.37512881009125,0.0
windon,2040,LR4,scenario_min_avg_high,47.79982856480779,59.75514395994343,0.0
windon,2025,LR4,scenario_min_high_min,1.0,11.224,0.0
windon,2030,LR4,scenario_min_high_min,1.0,50.3,0.0
windon,2035,LR4,scenario_min_high_min,1.0,96.63731641868772,5.699959662216256
windon,2040,LR4,scenario_min_high_min,1.0,111.8211282627633,5.699959662216256
windon,2025,LR4,scenario_min_high_avg,1.0,11.224,0.0
windon,2030,LR4,scenario_min_high_avg,1.0,50.3,0.0
windon,2035,LR4,scenario_min_high_avg,1.0,96.6373164186877,5.699959662216247
windon,2040,LR4,scenario_min_high_avg,1.0,111.82112826276328,5.699959662216247
windon,2025,LR4,scenario_min_high_high,1.0,11.224,0.0
windon,2030,LR4,scenario_min_high_high,1.0,50.3,0.0
windon,2035,LR4,scenario_min_high_high,1.0,96.63731641868773,5.699959662216205
windon,2040,LR4,scenario_min_high_high,1.0,111.82112826276338,5.699959662216205
windon,2025,LR4,scenario_avg_min_min,3.9224,8.3016,0.0
windon,2030,LR4,scenario_avg_min_min,18.60577357711178,32.694226422888235,0.0
windon,2035,LR4,scenario_avg_min_min,46.301359863239675,51.66736957743309,0.0
windon,2040,LR4,scenario_avg_min_min,48.800571445005616,57.88448912631435,0.0
windon,2025,LR4,scenario_avg_min_avg,3.9224,8.3016,0.0
windon,2030,LR4,scenario_avg_min_avg,18.59224198322792,32.70775801677208,0.0
windon,2035,LR4,scenario_avg_min_avg,46.32898651183164,51.71729141611686,0.0
windon,2040,LR4,scenario_avg_min_avg,48.83016112165956,57.94633532041416,0.0
windon,2025,LR4,scenario_avg_min_high,3.9224,8.3016,0.0
windon,2030,LR4,scenario_avg_min_high,18.592241983228014,32.70775801677199,0.0
windon,2035,LR4,scenario_avg_min_high,46.32898651183146,51.71729141611654,0.0
windon,2040,LR4,scenario_avg_min_high,48.830161121659366,57.946335320413766,0.0
windon,2025,LR4,scenario_avg_avg_min,2.9267540983606533,9.297245901639345,0.0
windon,2030,LR4,scenario_avg_avg_min,13.25952128173888,38.04047871826112,0.0
windon,2035,LR4,scenario_avg_avg_min,47.90169667763265,54.55920627712568,0.0
windon,2040,LR4,scenario_avg_avg_min,47.90169667763265,59.97206292361442,0.0
windon,2025,LR4,scenario_avg_avg_avg,2.926754098360656,9.297245901639345,0.0
windon,2030,LR4,scenario_avg_avg_avg,13.579291332331152,37.720708667668866,0.0
windon,2035,LR4,scenario_avg_avg_avg,47.513227519130425,53.85723569246376,0.0
windon,2040,LR4,scenario_avg_avg_avg,47.513227519130425,59.14485286794854,0.0
windon,2025,LR4,scenario_avg_avg_high,2.926754098360651,9.297245901639352,0.0
windon,2030,LR4,scenario_avg_avg_high,13.147207222480802,38.152792777519224,0.0
windon,2035,LR4,scenario_avg_avg_high,48.038140187608484,54.80576209339782,0.0
windon,2040,LR4,scenario_avg_avg_high,48.038140187608484,60.26260707882492,0.0
windon,2025,LR4,scenario_avg_high_min,1.0,11.224,0.0
windon,2030,LR4,scenario_avg_high_min,1.0,50.3,0.0
windon,2035,LR4,scenario_avg_high_min,1.0,96.63731641868772,5.699959662216256
windon,2040,LR4,scenario_avg_high_min,1.0,111.8211282627633,5.699959662216256
windon,2025,LR4,scenario_avg_high_avg,1.0,11.224,0.0
windon,2030,LR4,scenario_avg_high_avg,1.0,50.3,0.0
windon,2035,LR4,scenario_avg_high_avg,1.0,96.63731641868772,5.699959662216256
windon,2040,LR4,scenario_avg_high_avg,1.0,111.8211282627633,5.699959662216256
windon,2025,LR4,scenario_avg_high_high,1.0,11.224,0.0
windon,2030,LR4,scenario_avg_high_high,1.0,50.3,0.0
windon,2035,LR4,scenario_avg_high_high,1.0,96.63731641868773,5.699959662216246
windon,2040,LR4,scenario_avg_high_high,1.0,111.82112826276331,5.699959662216246
windon,2025,LR4,scenario_high_min_min,3.9224,8.3016,0.0
windon,2030,LR4,scenario_high_min_min,18.416050760860596,32.88394923913941,0.0
windon,2035,LR4,scenario_high_min_min,46.68870562748946,52.36731016897221,0.0
windon,2040,LR4,scenario_high_min_min,49.215440294525024,58.75161787845983,0.0
windon,2025,LR4,scenario_high_min_avg,3.9224,8.3016,0.0
windon,2030,LR4,scenario_high_min_avg,18.403195455105557,32.896804544894444,0.0
windon,2035,LR4,scenario_high_min_avg,46.71495153892353,52.41473699138816,0.0
windon,2040,LR4,scenario_high_min_avg,49.243551124915356,58.81037309545524,0.0
windon,2025,LR4,scenario_high_min_high,3.9224,8.3016,0.0
windon,2030,LR4,scenario_high_min_high,18.403195455105557,32.89680454489444,0.0
windon,2035,LR4,scenario_high_min_high,46.71495153892358,52.41473699138822,0.0
windon,2040,LR4,scenario_high_min_high,49.243551124915406,58.81037309545529,0.0
windon,2025,LR4,scenario_high_avg_min,2.926754098360666,9.297245901639352,0.0
windon,2030,LR4,scenario_high_avg_min,12.880280769092542,38.419719230907475,0.0
windon,2035,LR4,scenario_high_avg_min,48.362412878367586,55.39172853459406,0.0
windon,2040,LR4,scenario_high_avg_min,48.362412878367586,60.95311654322607,0.0
windon,2025,LR4,scenario_high_avg_avg,2.926754098360656,9.297245901639345,0.0
windon,2030,LR4,scenario_high_avg_avg,12.86553936285855,38.43446063714146,0.0
windon,2035,LR4,scenario_high_avg_avg,48.38032131495901,55.42408939369783,0.0
windon,2040,LR4,scenario_high_avg_avg,48.38032131495901,60.99125094464621,0.0
windon,2025,LR4,scenario_high_avg_high,2.926754098360664,9.297245901639352,0.0
windon,2030,LR4,scenario_high_avg_high,12.865539362858533,38.43446063714148,0.0
windon,2035,LR4,scenario_high_avg_high,48.380321314958984,55.42408939369784,0.0
windon,2040,LR4,scenario_high_avg_high,48.380321314958984,60.991250944646225,0.0
windon,2025,LR4,scenario_high_high_min,1.0,11.224,0.0
windon,2030,LR4,scenario_high_high_min,1.0,50.3,0.0
windon,2035,LR4,scenario_high_high_min,1.0,96.63731641868773,5.699959662216273
windon,2040,LR4,scenario_high_high_min,1.0,111.82112826276331,5.699959662216273
windon,2025,LR4,scenario_high_high_avg,1.0,11.224,0.0
windon,2030,LR4,scenario_high_high_avg,1.0,50.3,0.0
windon,2035,LR4,scenario_high_high_avg,1.0,96.63731641868739,5.699959662216108
windon,2040,LR4,scenario_high_high_avg,1.0,111.82112826276288,5.699959662216108
windon,2025,LR4,scenario_high_high_high,1.0,11.224,0.0
windon,2030,LR4,scenario_high_high_high,1.0,50.3,0.0
windon,2035,LR4,scenario_high_high_high,1.0,96.6373164186877,5.699959662216257
windon,2040,LR4,scenario_high_high_high,1.0,111.82112826276328,5.699959662216257
windon,2025,LR5,scenario_min_min_min,3.9224,8.3016,0.0
windon,2030,LR5,scenario_min_min_min,18.78014791808327,32.519852081916746,0.0
windon,2035,LR5,scenario_min_min_min,45.94535016602042,51.02405380877377,0.0
windon,2040,LR5,scenario_min_min_min,48.41926526552752,57.08751063063028,0.0
windon,2025,LR5,scenario_min_min_avg,3.9224,8.3016,0.0
windon,2030,LR5,scenario_min_min_avg,18.780147918083276,32.51985208191674,0.0
windon,2035,LR5,scenario_min_min_avg,45.94535016602041,51.02405380877377,0.0
windon,2040,LR5,scenario_min_min_avg,48.41926526552753,57.08751063063028,0.0
windon,2025,LR5,scenario_min_min_high,3.9224,8.3016,0.0
windon,2030,LR5,scenario_min_min_high,18.78014791808328,32.51985208191674,0.0
windon,2035,LR5,scenario_min_min_high,45.94535016602042,51.02405380877375,0.0
windon,2040,LR5,scenario_min_min_high,48.41926526552753,57.087510630630256,0.0
windon,2025,LR5,scenario_min_avg_min,2.9267540983605658,9.297245901639435,0.0
windon,2030,LR5,scenario_min_avg_min,13.798259862357385,37.50174013764263,0.0
windon,2035,LR5,scenario_min_avg_min,47.24721598853143,53.37654818980242,0.0
windon,2040,LR5,scenario_min_avg_min,47.24721598853143,58.578405292334146,0.0
windon,2025,LR5,scenario_min_avg_avg,2.9267540983605667,9.297245901639434,0.0
windon,2030,LR5,scenario_min_avg_avg,13.765823410128721,37.534176589871294,0.0
windon,2035,LR5,scenario_min_avg_avg,47.28662105876465,53.447753843030846,0.0
windon,2040,LR5,scenario_min_avg_avg,47.28662105876465,58.66231483734618,0.0
windon,2025,LR5,scenario_min_avg_high,2.92675409836065,9.297245901639352,0.0
windon,2030,LR5,scenario_min_avg_high,13.765823410128698,37.53417658987132,0.0
windon,2035,LR5,scenario_min_avg_high,47.28662105876466,53.44775384303092,0.0
windon,2040,LR5,scenario_min_avg_high,47.28662105876466,58.66231483734625,0.0
windon,2025,LR5,scenario_min_high_min,1.0,11.224,0.0
windon,2030,LR5,scenario_min_high_min,1.0,50.3,0.0
